iter	Passed	Remaining
1462	100130	105195
1463	100193	105121
1464	100258	105048
1465	100320	104973
1466	100378	104894
1467	100438	104817
1468	100500	104742
1469	100563	104667
1470	100626	104593
1471	100696	104527
1472	100759	104453
1473	100835	104392
1474	100895	104315
1475	100957	104240
1476	101014	104160
1477	101076	104085
1478	101144	104016
1479	101205	103940
1480	101265	103863
1481	101328	103789
1482	101390	103715
1483	101451	103639
1484	101510	103560
1485	101571	103485
1486	101629	103406
1487	101688	103328
1488	101749	103253
1489	101811	103177
1490	101877	103107
1491	101941	103034
1492	102002	102959
1493	102059	102879
1494	102119	102802
1495	102177	102724
1496	102236	102646
1497	102295	102568
1498	102354	102490
1499	102412	102412
1500	102473	102336
1501	102531	102258
1502	102591	102182
1503	102649	102103
1504	102710	102028
1505	102775	101956
1506	102836	101880
1507	102899	101807
1508	102962	101733
1509	103021	101656
1510	103082	101581
1511	103140	101503
1512	103200	101427
1513	103262	101352
1514	103322	101276
1515	103382	101200
1516	103441	101122
1517	103501	101046
1518	103561	100970
1519	103623	100896
1520	103683	100820
1521	103773	100773
1522	103836	100700
1523	103900	100627
1524	103962	100553
1525	104020	100475
1526	104083	100403
1527	104147	100331
1528	104208	100255
1529	104267	100178
1530	104327	100102
1531	104385	100024
1532	104446	99950
1533	104508	99875
1534	104566	99797
1535	104627	99722
1536	104690	99649
1537	104752	99575
1538	104812	99500
1539	104871	99424
1540	104932	99348
1541	104994	99275
1542	105059	99204
1543	105125	99133
1544	105186	99059
1545	105244	98981
1546	105303	98905
1547	105362	98828
1548	105425	98755
1549	105491	98685
1550	105554	98612
1551	105615	98537
1552	105676	98463
1553	105737	98388
1554	105799	98314
1555	105863	98243
1556	105928	98172
1557	105990	98098
1558	106053	98026
1559	106114	97951
1560	106172	97874
1561	106232	97799
1562	106294	97725
1563	106358	97654
1564	106426	97585
1565	106491	97515
1566	106550	97439
1567	106612	97365
1568	106673	97291
1569	106734	97217
1570	106796	97143
1571	106858	97069
1572	106927	97002
1573	106988	96929
1574	107051	96856
1575	107114	96783
1576	107175	96709
1577	107235	96634
1578	107295	96558
1579	107355	96483
1580	107415	96408
1581	107475	96333
1582	107535	96259
1583	107595	96184
1584	107663	96116
1585	107725	96042
1586	107790	95971
1587	107849	95896
1588	107909	95821
1589	107970	95746
1590	108042	95682
1591	108101	95607
1592	108161	95532
1593	108221	95457
1594	108298	95397
1595	108358	95323
1596	108421	95250
1597	108485	95179
1598	108546	95105
1599	108609	95033
1600	108668	94957
1601	108731	94885
1602	108797	94816
1603	108876	94758
1604	108939	94685
1605	109004	94614
1606	109063	94539
1607	109122	94464
1608	109182	94389
1609	109242	94314
1610	109302	94240
1611	109360	94163
1612	109422	94090
1613	109481	94016
1614	109542	93941
1615	109605	93870
1616	109665	93795
1617	109725	93721
1618	109787	93648
1619	109848	93574
1620	109915	93506
1621	109993	93446
1622	110060	93378
1623	110125	93308
1624	110188	93236
1625	110255	93167
1626	110317	93095
1627	110378	93021
1628	110439	92947
1629	110500	92874
1630	110561	92801
1631	110623	92728
1632	110685	92655
1633	110745	92581
1634	110808	92509
1635	110869	92436
1636	110928	92361
1637	110987	92285
1638	111049	92213
1639	111117	92145
1640	111188	92081
1641	111251	92009
1642	111326	91948
1643	111417	91899
1644	111491	91836
1645	111556	91766
1646	111810	91851
1647	111934	91829
1648	112036	91790
1649	112106	91723
1650	112177	91658
1651	112242	91587
1652	112317	91525
1653	112392	91463
1654	112459	91394
1655	112526	91325
1656	112592	91256
1657	112657	91186
